Longitude,Latitude,County,Sub-County,Ward,Locality,Species examined,Production System,RVF,RP,PPR,FMD,CCPP,CBPP,Avian Influenza
41.2568529,3.9343156,Mandera,Lafey,Libehia,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
38.53162,0.08953,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
38.53162,0.08953,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
38.53162,0.08953,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
38.0828135,-2.5832417,Makueni,Kibwezi East,Ivingoni/Nzambani,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.9763001,0.4629314,Baringo,Baringo South,Marigat,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Kinondo,Abattoir,Cattle,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.5222697,-4.3899685,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
0.0,0.0,Kwale,Msambweni,Kinondo,Abattoir,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
37.2099833,-1.770705,Makueni,Kilome,Kiima Kiu/Kalanzoni,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.4173171,-4.3993939,Kwale,Msambweni,Ramisi,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
36.0245961,0.3950316,Baringo,Baringo South,Ilchamus,Crush,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.1380031,-1.807398,Makueni,Kilome,Kiima Kiu/Kalanzoni,Market,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.2902671,-0.5390819,Bomet,Konoin,Kimulot,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
41.6044563,3.9496266,Mandera,Mandera East,Arabia,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
41.6789479,3.7562998,Mandera,Lafey,Libehia,Village/Farm,Camel,Extensive,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
37.9875607,0.3419608,Meru,Igembe North,Antubetwe Kiongo,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.735485,-1.929415,Makueni,Makueni,Kathonzweni,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
37.72953,-1.861615,Makueni,Makueni,Mavindini,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
38.0874404,-2.5848131,Makueni,Kibwezi East,Ivingoni/Nzambani,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
38.0874404,-2.5848131,Makueni,Kibwezi East,Mtito Andei,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
38.0874404,-2.5848131,Makueni,Kibwezi East,Mtito Andei,Market,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
38.0874404,-2.5848131,Makueni,Kibwezi East,Ivingoni/Nzambani,Market,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
39.1076919,-4.142677,Kwale,Kinango,Puma,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
41.2276569,3.9318818,Mandera,Mandera North,Rhamu,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.1253308,0.1312488,Nandi,Nandi Hills,Nandi Hills,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
35.1253308,0.1312488,Nandi,Nandi Hills,Nandi Hills,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
41.1887052,3.150967,Mandera,Lafey,Lafey,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
41.1887052,3.150967,Mandera,Lafey,Lafey,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
39.500832,2.7889094,Wajir,Wajir North,Batalu,Market,Goats,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
39.4671702,-4.508118,Kwale,Msambweni,Ramisi,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
39.4327229,-4.5007378,Kwale,Msambweni,Ramisi,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.6434853,-0.3346921,Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39.1076919,-4.1429315,Kwale,Kinango,Puma,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
0.0,0.0,Mandera,Mandera East,Khalalio,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
39.8101532,-3.817224,Kilifi,Kilifi South,Junju,Abattoir,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.8101532,-3.817224,Kilifi,Kilifi South,Junju,Abattoir,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.5839393,0.356833,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.5679389,0.3324635,Isiolo,Isiolo North,Bulla Pesa,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.9406555,0.3509765,Meru,Igembe North,Antuambui,Abattoir,Sheep,Extensive,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
35.1346134,0.2047914,Nandi,Chesumei,Kosirai,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.1346134,0.2047914,Nandi,Chesumei,Kosirai,Village/Farm,Chicken,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.1346134,0.2047914,Nandi,Chesumei,Kosirai,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
38.02418333333333,-2.516671666666667,Makueni,Kibwezi East,Thange,Market,Cattle,Unknown,Unknown,No,Unknown,No,Unknown,No,Unknown
37.9875607,0.3377802,Meru,Igembe North,Antubetwe Kiongo,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.0826868,0.2536858,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.0826868,0.2536858,Nandi,Chesumei,Chemundu/Kapng'Etuny,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.8977675,0.2344299,Baringo,Mogotio,Emining,Village/Farm,Goats,Mixed,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown
35.0964453,0.4999919,Nandi,Mosop,Ndalat,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
36.1255129,-0.0439312,Baringo,Mogotio,Kisanana,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
36.1255129,-0.0439312,Baringo,Mogotio,Kisanana,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.3662929,-2.0215472,Makueni,Kilome,Kasikeu,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.1300473,-2.0896288,Kajiado,Kajiado East,Imaroro,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.6632107,-0.3170282,Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,Abattoir,Goats,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Nandi,Mosop,Kurgung/Surungai,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.9989106,0.4231837,Nandi,Mosop,Kurgung/Surungai,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.3966629,-0.8743732,Narok,Narok West,Mara,Village/Farm,Goats,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
35.121205,-0.6870563,Bomet,Sotik,Chemagel,Crush,Cattle,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
35.2617141,-0.9715126,Bomet,Chepalungu,Chebunyo,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.121205,-0.6870563,Bomet,Sotik,Chemagel,Crush,Cattle,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
34.9804489,0.0575554,Nandi,Aldai,Kobujoi,Village/Farm,Sheep,Mixed,No,Unknown,No,Unknown,Unknown,Unknown,Unknown
35.0300396,-0.5379924,Kericho,Bureti,Cheboin,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.5876746,0.350755,Isiolo,Isiolo North,Wabera,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.5832136,0.3494735,Isiolo,Isiolo North,Wabera,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.5876746,0.350755,Isiolo,Isiolo North,Wabera,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.3658999,-2.0103867,Makueni,Kilome,Kasikeu,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.3658999,-2.0103867,Makueni,Kilome,Kasikeu,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Mandera,Mandera East,Arabia,Crush,Goats,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
0.0,0.0,Mandera,Mandera East,Arabia,Village/Farm,Goats,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
41.6266257,3.9571722,Mandera,Mandera East,Khalalio,Village/Farm,Camel,Extensive,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
41.6777701,3.7546886,Mandera,Mandera East,Khalalio,Village/Farm,Sheep,Extensive,No,Unknown,No,Unknown,Unknown,Unknown,Unknown
39.5221937,-4.3899699,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
39.5221937,-4.3899699,Kwale,Msambweni,Kinondo,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
39.4059734,-4.522856,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.996051666666666,-2.482833333333333,Makueni,Kibwezi East,Thange,Abattoir,Cattle,Unknown,Unknown,No,Unknown,No,Unknown,No,Unknown
38.03384166666667,-2.525041666666666,Makueni,Kibwezi East,Thange,Abattoir,Cattle,Unknown,Unknown,No,Unknown,No,Unknown,No,Unknown
38.53045,0.96818,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
38.53045,0.96818,Baringo,Baringo Central,Ewalel/Chapchap,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
34.7808113,-1.3506881,Narok,Transmara West,Angata Barikoi,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.5372816,-4.3534806,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39.4240759,-4.3662614,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.5723279,-4.3203631,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
39.564779,-4.3265485,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Mixed,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Kinondo,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39.5377043,-4.3521555,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Kinondo,Abattoir,Cattle,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
39.4879423,-4.4549688,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
39.4879423,-4.4549688,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
36.7054105,1.0919508,Samburu,Samburu West,Maralal,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0919508,Samburu,Samburu West,Maralal,Market,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.7054105,1.0919508,Samburu,Samburu West,Maralal,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
40.0612275,1.7525626,Wajir,Wajir East,Wagberi,Market,Goats,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
35.8318191,-1.3943309,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.3688769,-1.715329,Narok,Narok South,Majimoto/Naroosura,Crush,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.8318191,-1.3943309,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.8318191,-1.3943309,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.8290575,-1.3685612,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
35.8318191,-1.3943309,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.0470802,-1.1054119,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.3688769,-1.715329,Narok,Narok South,Majimoto/Naroosura,Crush,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.0976634,-1.0946145,Narok,Narok East,Mosiro,Market,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.0976634,-1.0946145,Narok,Narok East,Mosiro,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.0976634,-1.0946145,Narok,Narok East,Mosiro,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.0898502,-1.126896,Narok,Narok East,Ildamat,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.098066,-1.0940879,Narok,Narok East,Ildamat,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.098066,-1.0940879,Narok,Narok East,Ildamat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.735485,-1.929415,Makueni,Makueni,Kathonzweni,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
37.7330284,-1.9148706,Makueni,Makueni,Kathonzweni,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.5874308,-4.2030015,Kwale,Matuga,Tiwi,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Siaya,Ugenya,North Ugenya,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Siaya,Ugenya,North Ugenya,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kwale,Matuga,Tsimba Golini,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0919508,Samburu,Samburu West,Maralal,Market,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.7054105,1.0919508,Samburu,Samburu West,Maralal,Market,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.6984558,1.0913347,Samburu,Samburu West,Maralal,Market,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
39.5221336,-4.3900295,Kwale,Msambweni,Kinondo,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.9395532,0.3512501,Meru,Igembe North,Antuambui,Abattoir,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.6303913,1.3425767,Samburu,Samburu North,Angata Nanyokie,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.6303913,1.3425767,Samburu,Samburu North,Angata Nanyokie,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.6303913,1.3425767,Samburu,Samburu North,Angata Nanyokie,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
39.5737983,-4.2861675,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.6303913,1.3425767,Samburu,Samburu North,Angata Nanyokie,Village/Farm,Camel,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
35.185477,-1.3199756,Narok,Narok West,Mara,Village/Farm,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.3013938,0.89098162,Baringo,Tiaty,Tangulbei/Korossi,Crush,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.7009728,1.0976385,Samburu,Samburu West,Maralal,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.7009728,1.0976385,Samburu,Samburu West,Maralal,Village/Farm,Sheep,Intensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.7009728,1.0976385,Samburu,Samburu West,Maralal,Village/Farm,Goats,Intensive,No,Unknown,No,No,No,Unknown,Unknown
37.4272794,-2.0560226,Makueni,Kaiti,Ukia,Village/Farm,Cattle,Mixed,No,Unknown,Unknown,No,Unknown,No,Unknown
37.4313121,-1.7279191,Makueni,Kaiti,Ukia,Village/Farm,Sheep,Mixed,No,Unknown,No,Unknown,Unknown,Unknown,Unknown
37.4272794,-2.0560226,Makueni,Kaiti,Ukia,Village/Farm,Goats,Mixed,No,Unknown,No,Unknown,No,Unknown,Unknown
39.5001853,2.7894246,Wajir,Wajir North,Batalu,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,Unknown,Unknown
36.3013938,0.89098162,Baringo,Tiaty,Tangulbei/Korossi,Crush,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.5657925,-4.2877613,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kiambu,Gatundu South,Ngenda,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kiambu,Gatundu South,Ngenda,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
0.0,0.0,Kiambu,Gatundu South,Ngenda,Village/Farm,Sheep,Intensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.5557781,-4.3048877,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.9273811,-0.995893,Kiambu,Gatundu North,Mang'U,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.9273811,-0.995893,Kiambu,Gatundu North,Mang'U,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.041728,1.0265058,Baringo,Tiaty,Silale,Crush,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.041828,1.026492,Baringo,Tiaty,Silale,Crush,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.548024,-4.3246809,Kwale,Msambweni,Ukunda,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
39.5928389,-4.2726101,Kwale,Msambweni,Gombato Bongwe,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
39.5014787,2.7893728,Wajir,Wajir North,Batalu,Village/Farm,Camel,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
39.5014787,2.7893728,Wajir,Wajir North,Batalu,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,Unknown,Unknown
35.1923481,-0.5907339,Kericho,Bureti,Litein,Abattoir,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.5901139,0.3473947,Isiolo,Isiolo North,Wabera,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.0628369,-0.288875,Nakuru,Nakuru Town East,Biashara,Market,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.8693992,-1.0907008,Narok,Narok North,Narok Town,Market,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.8618141,-1.0990766,Narok,Narok North,Narok Town,Village/Farm,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9064181,-1.0137756,Kiambu,Gatundu South,Ngenda,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.9064181,-1.0137756,Kiambu,Gatundu South,Ngenda,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
36.9064181,-1.0137756,Kiambu,Gatundu South,Ngenda,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Tharaka-Nithi,Chuka/Igambang'Ombe,Magumoni,Village/Farm,Goats,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
0.0,0.0,Kericho,Bureti,Litein,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kericho,Bureti,Kapkatet,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.1926916,-0.5912166,Kericho,Bureti,Litein,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.1923481,-0.5897636,Kericho,Bureti,Litein,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
40.1572702,-3.1196534,Kilifi,Magarini,Magarini,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
40.1572702,-3.1110909,Kilifi,Magarini,Magarini,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
0.4725,37.256,Samburu,Samburu East,Wamba West,Crush,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
0.4725,37.256,Samburu,Samburu East,Wamba West,Crush,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
40.0842918,-3.2164309,Kilifi,Malindi,Malindi Town,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Tharaka-Nithi,Maara,Mitheru,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
35.68447081,-0.99904266,Narok,Narok South,Ololulung'A,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.6844756,-0.99898931,Narok,Narok South,Ololulung'A,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
35.8510004,-1.8492198,Narok,Narok South,Loita,Village/Farm,Cattle,Mixed,No,No,Unknown,Unknown,Unknown,No,Unknown
35.3697677,0.0129537,Nandi,Tinderet,Tindiret,Village/Farm,Goats,Extensive,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown
35.9950599,0.4689948,Baringo,Baringo South,Marigat,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.9510391,0.4027582,Baringo,Baringo South,Marigat,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
36.0230772,0.6187948,Baringo,Baringo South,Marigat,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.7198338,-1.9015325,Makueni,Makueni,Kathonzweni,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.5452923,0.2623377,Isiolo,Isiolo North,Burat,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.5452923,0.2623377,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.940878,0.3510113,Meru,Igembe North,Antuambui,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.2084482,-1.7659357,Makueni,Kilome,Kiima Kiu/Kalanzoni,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
3.0,3.0,Kilifi,Kilifi North,Kibarani,Village/Farm,Goats,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
37.6502207,0.5052353,Isiolo,Isiolo North,Ngare Mara,Village/Farm,Goats,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
37.9988128,0.420968,Meru,Igembe North,Amwathi,Crush,Cattle,Extensive,No,Unknown,Unknown,No,Unknown,No,Unknown
37.3673556,-2.0218929,Makueni,Kilome,Kasikeu,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.3661606,-2.021875,Makueni,Kilome,Kasikeu,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.9402156,0.3496196,Meru,Igembe North,Antuambui,Abattoir,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.8719458,-1.0165123,Kiambu,Gatundu South,Kiganjo,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.8719458,-1.0165123,Kiambu,Gatundu South,Kiganjo,Village/Farm,Sheep,Intensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.8719458,-1.0165123,Kiambu,Gatundu South,Kiganjo,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.1920045,-0.5892809,Kericho,Bureti,Litein,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.1913174,-0.5917118,Kericho,Bureti,Litein,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
35.1923481,-0.5897636,Kericho,Bureti,Litein,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
